date,tweeting_user,mentioned_user
2015-04-25 16:22:36,scarlets_rugby,dragonsrugby
2015-04-25 16:54:06,scarlets_rugby,dragonsrugby
2015-04-25 17:03:57,munsterrugby,ulsterrugby
2015-04-25 17:04:29,scarlets_rugby,dragonsrugby
2015-04-25 17:05:31,scarlets_rugby,dragonsrugby
2015-04-25 17:14:12,scarlets_rugby,dragonsrugby
2015-04-25 17:16:48,benettonrugby,munsterrugby
2015-04-25 17:29:29,scarlets_rugby,dragonsrugby
2015-04-25 17:30:01,scarlets_rugby,dragonsrugby
2015-04-25 17:33:52,scarlets_rugby,dragonsrugby
2015-04-25 17:48:30,scarlets_rugby,dragonsrugby
2015-04-25 18:02:41,scarlets_rugby,dragonsrugby
2015-04-25 18:13:42,cardiff_blues,ospreys
2015-04-25 18:13:42,cardiff_blues,dragonsrugby
2015-04-25 18:32:01,scarlets_rugby,dragonsrugby
2015-04-25 18:50:10,scarlets_rugby,dragonsrugby
2015-04-25 19:45:29,ospreys,scarlets_rugby
2015-04-25 19:45:51,ospreys,cardiff_blues
2015-04-25 19:45:51,ospreys,scarlets_rugby
2015-04-25 19:45:51,ospreys,dragonsrugby
2015-04-25 19:46:50,ospreys,scarlets_rugby
2015-04-25 22:13:32,ospreys,cardiff_blues
2015-04-25 23:00:59,scarlets_rugby,cardiff_blues
2015-04-25 23:02:00,scarlets_rugby,cardiff_blues
2015-04-25 23:17:17,ospreys,glasgowwarriors
2015-04-25 23:23:42,ospreys,scarlets_rugby
2015-04-26 10:25:33,ospreys,glasgowwarriors
2015-04-26 16:00:15,scarlets_rugby,cardiff_blues
2015-04-26 19:26:29,benettonrugby,ulsterrugby
2015-04-26 19:54:43,ulsterrugby,leinsterrugby
2015-04-27 11:50:35,zebrerugby,edinburghrugby
2015-04-27 13:06:42,zebrerugby,edinburghrugby
2015-04-27 13:27:27,dragonsrugby,edinburghrugby
2015-04-27 15:01:54,benettonrugby,zebrerugby
2015-04-27 16:28:26,zebrerugby,benettonrugby
2015-04-27 16:34:11,scarlets_rugby,cardiff_blues
2015-04-27 16:35:07,scarlets_rugby,cardiff_blues
2015-04-27 20:20:55,benettonrugby,zebrerugby
2015-04-28 06:22:06,scarlets_rugby,cardiff_blues
2015-04-28 09:09:23,benettonrugby,zebrerugby
2015-04-28 11:08:04,scarlets_rugby,cardiff_blues
2015-04-28 11:11:07,scarlets_rugby,cardiff_blues
2015-04-28 12:27:21,zebrerugby,benettonrugby
2015-04-28 15:48:03,scarlets_rugby,cardiff_blues
2015-04-28 20:30:32,ospreys,glasgowwarriors
2015-04-29 10:49:33,munsterrugby,ulsterrugby
2015-04-29 10:59:06,ulsterrugby,glasgowwarriors
2015-04-29 16:05:17,munsterrugby,ulsterrugby
2015-04-29 16:41:01,munsterrugby,ulsterrugby
2015-04-29 17:19:10,ospreys,cardiff_blues
2015-04-29 18:48:56,scarlets_rugby,glasgowwarriors
2015-04-30 12:09:57,scarlets_rugby,cardiff_blues
2015-04-30 15:05:09,scarlets_rugby,cardiff_blues
2015-04-30 15:05:12,scarlets_rugby,cardiff_blues
2015-04-30 16:34:15,benettonrugby,leinsterrugby
2015-04-30 17:38:29,ospreys,glasgowwarriors
2015-04-30 18:28:12,edinburghrugby,glasgowwarriors
2015-04-30 18:35:52,edinburghrugby,glasgowwarriors
2015-05-01 10:26:23,scarlets_rugby,cardiff_blues
2015-05-01 10:40:53,ospreys,glasgowwarriors
2015-05-01 11:06:05,scarlets_rugby,cardiff_blues
2015-05-01 11:07:05,scarlets_rugby,cardiff_blues
2015-05-01 12:23:31,ulsterrugby,glasgowwarriors
2015-05-01 16:49:58,ulsterrugby,glasgowwarriors
2015-05-01 17:10:05,leinsterrugby,edinburghrugby
2015-05-01 17:50:07,ospreys,glasgowwarriors
2015-05-01 19:24:28,scarlets_rugby,cardiff_blues
2015-05-01 19:25:31,scarlets_rugby,cardiff_blues
2015-05-01 22:07:04,leinsterrugby,edinburghrugby
2015-05-02 15:20:05,ulsterrugby,munsterrugby
2015-05-03 15:41:24,scarlets_rugby,cardiff_blues
2015-05-03 15:49:27,scarlets_rugby,cardiff_blues
2015-05-03 19:30:58,ospreys,cardiff_blues
2015-05-04 07:21:07,ospreys,glasgowwarriors
2015-05-04 10:35:06,scarlets_rugby,cardiff_blues
2015-05-04 10:36:06,scarlets_rugby,cardiff_blues
2015-05-04 12:14:53,ospreys,glasgowwarriors
2015-05-04 12:18:38,cardiff_blues,zebrerugby
2015-05-04 12:56:04,scarlets_rugby,cardiff_blues
2015-05-04 13:23:41,zebrerugby,connachtrugby
2015-05-04 22:11:33,ospreys,glasgowwarriors
2015-05-05 12:01:49,scarlets_rugby,cardiff_blues
2015-05-05 12:07:59,ospreys,glasgowwarriors
2015-05-05 12:08:09,ospreys,munsterrugby
2015-05-05 12:08:09,ospreys,ulsterrugby
2015-05-05 12:08:09,ospreys,glasgowwarriors
2015-05-05 12:35:06,zebrerugby,connachtrugby
2015-05-05 14:37:14,benettonrugby,leinsterrugby
2015-05-05 15:28:59,zebrerugby,connachtrugby
2015-05-05 15:44:58,ulsterrugby,munsterrugby
2015-05-05 16:06:54,ospreys,glasgowwarriors
2015-05-05 17:58:10,ospreys,glasgowwarriors
2015-05-05 19:15:26,ospreys,glasgowwarriors
2015-05-05 20:16:01,ulsterrugby,munsterrugby
2015-05-05 21:09:31,scarlets_rugby,cardiff_blues
2015-05-06 10:25:07,ospreys,glasgowwarriors
2015-05-06 12:35:28,zebrerugby,benettonrugby
2015-05-06 12:57:59,dragonsrugby,edinburghrugby
2015-05-06 16:13:06,scarlets_rugby,cardiff_blues
2015-05-06 17:16:44,ospreys,glasgowwarriors
2015-05-06 17:58:22,ospreys,glasgowwarriors
2015-05-06 22:36:20,ospreys,glasgowwarriors
2015-05-07 08:46:36,dragonsrugby,edinburghrugby
2015-05-07 09:54:32,scarlets_rugby,cardiff_blues
2015-05-07 11:39:13,benettonrugby,leinsterrugby
2015-05-07 11:56:15,ospreys,glasgowwarriors
2015-05-07 11:59:09,ospreys,glasgowwarriors
2015-05-07 12:02:29,leinsterrugby,benettonrugby
2015-05-07 12:04:22,benettonrugby,leinsterrugby
2015-05-07 12:15:18,benettonrugby,zebrerugby
2015-05-07 13:41:43,zebrerugby,connachtrugby
2015-05-07 14:53:17,ospreys,glasgowwarriors
2015-05-07 16:28:05,scarlets_rugby,cardiff_blues
2015-05-07 16:28:06,scarlets_rugby,cardiff_blues
2015-05-07 17:05:19,ospreys,glasgowwarriors
2015-05-07 20:30:38,ulsterrugby,munsterrugby
2015-05-08 07:17:32,connachtrugby,zebrerugby
2015-05-08 07:23:47,ospreys,glasgowwarriors
2015-05-08 10:51:07,zebrerugby,connachtrugby
2015-05-08 11:16:19,dragonsrugby,edinburghrugby
2015-05-08 11:19:04,scarlets_rugby,cardiff_blues
2015-05-08 11:21:05,scarlets_rugby,cardiff_blues
2015-05-08 11:58:54,ulsterrugby,munsterrugby
2015-05-08 12:00:08,scarlets_rugby,cardiff_blues
2015-05-08 12:06:15,ulsterrugby,munsterrugby
2015-05-08 12:06:45,cardiff_blues,scarlets_rugby
2015-05-08 12:10:05,zebrerugby,connachtrugby
2015-05-08 12:25:31,zebrerugby,connachtrugby
2015-05-08 12:48:37,dragonsrugby,edinburghrugby
2015-05-08 14:14:54,scarlets_rugby,cardiff_blues
2015-05-08 14:40:24,edinburghrugby,glasgowwarriors
2015-05-08 15:06:41,edinburghrugby,dragonsrugby
2015-05-08 15:42:52,edinburghrugby,glasgowwarriors
2015-05-08 15:45:30,ospreys,glasgowwarriors
2015-05-08 15:45:34,ospreys,cardiff_blues
2015-05-08 15:45:34,ospreys,scarlets_rugby
2015-05-08 15:45:34,ospreys,dragonsrugby
2015-05-08 15:46:29,dragonsrugby,cardiff_blues
2015-05-08 15:46:29,dragonsrugby,ospreys
2015-05-08 15:46:29,dragonsrugby,scarlets_rugby
2015-05-08 15:46:36,ospreys,glasgowwarriors
2015-05-08 16:09:48,edinburghrugby,dragonsrugby
2015-05-08 16:11:16,edinburghrugby,glasgowwarriors
2015-05-08 16:34:09,dragonsrugby,edinburghrugby
2015-05-08 17:39:12,ulsterrugby,munsterrugby
2015-05-08 19:08:04,benettonrugby,leinsterrugby
2015-05-08 19:21:57,ospreys,glasgowwarriors
2015-05-08 19:50:32,ospreys,glasgowwarriors
2015-05-08 21:28:14,benettonrugby,leinsterrugby
2015-05-09 07:32:46,scarlets_rugby,cardiff_blues
2015-05-09 09:07:32,ospreys,glasgowwarriors
2015-05-09 09:53:18,munsterrugby,ulsterrugby
2015-05-09 13:16:15,ulsterrugby,munsterrugby
2015-05-09 13:59:07,scarlets_rugby,cardiff_blues
2015-05-09 14:00:04,scarlets_rugby,cardiff_blues
2015-05-09 14:29:50,zebrerugby,connachtrugby
2015-05-09 14:31:27,zebrerugby,connachtrugby
2015-05-09 14:33:55,ulsterrugby,munsterrugby
2015-05-09 14:37:31,munsterrugby,ulsterrugby
2015-05-09 14:39:00,ulsterrugby,munsterrugby
2015-05-09 14:39:11,ulsterrugby,munsterrugby
2015-05-09 14:44:27,ulsterrugby,munsterrugby
2015-05-09 14:47:25,ulsterrugby,munsterrugby
2015-05-09 14:56:00,ulsterrugby,munsterrugby
2015-05-09 15:03:20,ulsterrugby,munsterrugby
2015-05-09 15:19:33,ulsterrugby,munsterrugby
2015-05-09 15:20:21,ulsterrugby,munsterrugby
2015-05-09 15:24:42,ulsterrugby,munsterrugby
2015-05-09 15:26:34,ulsterrugby,munsterrugby
2015-05-09 15:27:28,ulsterrugby,munsterrugby
2015-05-09 15:30:27,ulsterrugby,munsterrugby
2015-05-09 15:41:39,ulsterrugby,munsterrugby
2015-05-09 15:54:07,ulsterrugby,munsterrugby
2015-05-09 15:56:38,ulsterrugby,munsterrugby
2015-05-09 16:50:15,ulsterrugby,munsterrugby
2015-05-09 17:38:54,zebrerugby,connachtrugby
2015-05-09 17:46:02,zebrerugby,connachtrugby
2015-05-09 17:56:24,zebrerugby,connachtrugby
2015-05-09 18:00:06,zebrerugby,connachtrugby
2015-05-09 18:22:17,zebrerugby,connachtrugby
2015-05-09 18:37:08,zebrerugby,connachtrugby
2015-05-09 18:51:12,ulsterrugby,leinsterrugby
2015-05-09 19:08:26,zebrerugby,connachtrugby
2015-05-09 19:18:13,zebrerugby,connachtrugby
2015-05-09 19:24:35,zebrerugby,connachtrugby
2015-05-09 19:29:48,zebrerugby,connachtrugby
2015-05-09 19:39:29,zebrerugby,connachtrugby
2015-05-09 21:44:46,ulsterrugby,munsterrugby
2015-05-10 09:46:02,munsterrugby,dragonsrugby
2015-05-10 13:27:41,ulsterrugby,munsterrugby
2015-05-10 15:59:29,cardiff_blues,scarlets_rugby
2015-05-10 16:14:23,scarlets_rugby,cardiff_blues
2015-05-10 16:14:23,scarlets_rugby,ospreys
2015-05-10 16:23:50,scarlets_rugby,cardiff_blues
2015-05-10 16:26:47,cardiff_blues,scarlets_rugby
2015-05-10 16:29:37,scarlets_rugby,cardiff_blues
2015-05-10 16:33:14,ospreys,cardiff_blues
2015-05-10 16:33:14,ospreys,scarlets_rugby
2015-05-10 16:33:47,ospreys,cardiff_blues
2015-05-10 16:33:47,ospreys,scarlets_rugby
2015-05-10 16:36:48,scarlets_rugby,cardiff_blues
2015-05-10 16:46:32,scarlets_rugby,cardiff_blues
2015-05-10 16:49:31,scarlets_rugby,cardiff_blues
2015-05-10 17:01:32,cardiff_blues,scarlets_rugby
2015-05-10 17:04:05,scarlets_rugby,cardiff_blues
2015-05-10 17:04:42,scarlets_rugby,cardiff_blues
2015-05-10 17:22:41,scarlets_rugby,cardiff_blues
2015-05-10 17:32:04,scarlets_rugby,cardiff_blues
2015-05-10 17:32:25,scarlets_rugby,cardiff_blues
2015-05-10 17:48:53,scarlets_rugby,cardiff_blues
2015-05-10 18:25:05,scarlets_rugby,cardiff_blues
2015-05-10 19:23:42,ulsterrugby,munsterrugby
2015-05-11 08:49:31,benettonrugby,scarlets_rugby
2015-05-11 11:44:35,scarlets_rugby,cardiff_blues
2015-05-11 11:45:30,scarlets_rugby,cardiff_blues
2015-05-11 14:18:40,edinburghrugby,leinsterrugby
2015-05-11 14:24:04,benettonrugby,zebrerugby
2015-05-11 15:03:06,ulsterrugby,munsterrugby
2015-05-11 15:13:41,edinburghrugby,leinsterrugby
2015-05-12 11:50:17,zebrerugby,cardiff_blues
2015-05-12 15:27:10,edinburghrugby,leinsterrugby
2015-05-12 15:38:48,ospreys,connachtrugby
2015-05-12 15:41:54,ospreys,munsterrugby
2015-05-12 16:17:22,edinburghrugby,leinsterrugby
2015-05-12 16:39:00,benettonrugby,scarlets_rugby
2015-05-12 20:23:38,zebrerugby,cardiff_blues
2015-05-13 09:50:49,zebrerugby,cardiff_blues
2015-05-13 11:11:11,scarlets_rugby,cardiff_blues
2015-05-13 11:11:15,scarlets_rugby,cardiff_blues
2015-05-13 11:21:33,munsterrugby,dragonsrugby
2015-05-13 14:41:06,ospreys,connachtrugby
2015-05-13 14:55:28,munsterrugby,dragonsrugby
2015-05-13 21:05:56,edinburghrugby,leinsterrugby
2015-05-14 10:49:01,connachtrugby,ospreys
2015-05-14 10:52:59,zebrerugby,cardiff_blues
2015-05-14 18:38:48,zebrerugby,cardiff_blues
2015-05-14 19:14:10,ospreys,connachtrugby
2015-05-15 09:47:43,edinburghrugby,leinsterrugby
2015-05-15 10:23:25,zebrerugby,cardiff_blues
2015-05-15 11:20:20,zebrerugby,cardiff_blues
2015-05-15 11:22:52,edinburghrugby,leinsterrugby
2015-05-15 11:26:52,ospreys,connachtrugby
2015-05-15 11:37:28,leinsterrugby,edinburghrugby
2015-05-15 11:41:19,leinsterrugby,edinburghrugby
2015-05-15 12:02:14,ospreys,connachtrugby
2015-05-15 12:05:43,ulsterrugby,glasgowwarriors
2015-05-15 17:21:30,ospreys,connachtrugby
2015-05-15 18:04:58,edinburghrugby,leinsterrugby
2015-05-15 18:28:44,edinburghrugby,leinsterrugby
2015-05-15 19:27:40,ospreys,connachtrugby
2015-05-15 20:42:11,zebrerugby,cardiff_blues
2015-05-15 20:57:22,ospreys,connachtrugby
2015-05-15 21:01:03,ospreys,connachtrugby
2015-05-16 09:24:01,munsterrugby,dragonsrugby
2015-05-16 09:41:01,scarlets_rugby,benettonrugby
2015-05-16 11:28:26,connachtrugby,ospreys
2015-05-16 11:39:39,cardiff_blues,zebrerugby
2015-05-16 12:26:03,edinburghrugby,leinsterrugby
2015-05-16 12:53:03,zebrerugby,cardiff_blues
2015-05-16 12:55:37,zebrerugby,cardiff_blues
2015-05-16 12:58:26,leinsterrugby,edinburghrugby
2015-05-16 13:47:36,ospreys,connachtrugby
2015-05-16 14:25:04,ospreys,connachtrugby
2015-05-16 14:49:55,zebrerugby,cardiff_blues
2015-05-16 14:59:44,zebrerugby,cardiff_blues
2015-05-16 15:01:24,leinsterrugby,edinburghrugby
2015-05-16 15:07:22,ulsterrugby,glasgowwarriors
2015-05-16 15:08:18,edinburghrugby,leinsterrugby
2015-05-16 15:09:23,edinburghrugby,glasgowwarriors
2015-05-16 15:13:58,edinburghrugby,leinsterrugby
2015-05-16 15:15:17,scarlets_rugby,benettonrugby
2015-05-16 15:16:35,edinburghrugby,leinsterrugby
2015-05-16 15:22:41,scarlets_rugby,benettonrugby
2015-05-16 15:30:16,scarlets_rugby,benettonrugby
2015-05-16 15:33:02,scarlets_rugby,benettonrugby
2015-05-16 15:33:10,edinburghrugby,leinsterrugby
2015-05-16 15:33:48,zebrerugby,cardiff_blues
2015-05-16 15:42:24,edinburghrugby,leinsterrugby
2015-05-16 15:44:23,scarlets_rugby,benettonrugby
2015-05-16 15:58:56,ulsterrugby,glasgowwarriors
2015-05-16 16:18:27,ulsterrugby,glasgowwarriors
2015-05-16 16:20:59,scarlets_rugby,benettonrugby
2015-05-16 16:22:12,scarlets_rugby,benettonrugby
2015-05-16 16:24:36,ulsterrugby,glasgowwarriors
2015-05-16 16:30:25,scarlets_rugby,benettonrugby
2015-05-16 16:30:46,zebrerugby,cardiff_blues
2015-05-16 16:40:08,ulsterrugby,glasgowwarriors
2015-05-16 16:42:44,scarlets_rugby,benettonrugby
2015-05-16 16:44:13,edinburghrugby,leinsterrugby
2015-05-16 16:49:41,ulsterrugby,glasgowwarriors
2015-05-16 16:50:34,ulsterrugby,glasgowwarriors
2015-05-16 16:50:47,munsterrugby,ospreys
2015-05-16 17:05:04,benettonrugby,scarlets_rugby
2015-05-16 17:08:04,benettonrugby,leinsterrugby
2015-05-16 17:08:04,benettonrugby,scarlets_rugby
2015-05-16 17:48:38,benettonrugby,zebrerugby
2015-05-16 18:13:03,edinburghrugby,glasgowwarriors
2015-05-16 18:17:00,munsterrugby,dragonsrugby
2015-05-16 19:47:16,ulsterrugby,glasgowwarriors
2015-05-17 13:49:43,zebrerugby,cardiff_blues
2015-05-17 13:49:43,zebrerugby,dragonsrugby
2015-05-17 13:49:43,zebrerugby,edinburghrugby
2015-05-17 17:47:47,zebrerugby,cardiff_blues
2015-05-17 18:35:23,zebrerugby,benettonrugby
2015-05-17 18:38:13,benettonrugby,zebrerugby
2015-05-17 18:59:24,benettonrugby,zebrerugby
2015-05-17 20:05:59,scarlets_rugby,edinburghrugby
2015-05-17 20:17:54,leinsterrugby,glasgowwarriors
2015-05-17 22:08:44,connachtrugby,ulsterrugby
2015-05-17 22:08:44,connachtrugby,glasgowwarriors
2015-05-17 22:08:44,connachtrugby,ospreys
2015-05-17 23:07:56,ospreys,ulsterrugby
2015-05-17 23:07:56,ospreys,glasgowwarriors
2015-05-18 15:10:21,ospreys,munsterrugby
2015-05-18 16:32:56,benettonrugby,zebrerugby
2015-05-19 09:23:29,ulsterrugby,glasgowwarriors
2015-05-19 09:31:15,benettonrugby,zebrerugby
2015-05-19 10:16:05,zebrerugby,benettonrugby
2015-05-19 21:23:50,ospreys,munsterrugby
2015-05-20 12:35:30,ospreys,munsterrugby
2015-05-21 12:21:19,edinburghrugby,glasgowwarriors
2015-05-21 12:24:23,edinburghrugby,glasgowwarriors
2015-05-21 17:46:13,ulsterrugby,glasgowwarriors
2015-05-21 20:19:16,ulsterrugby,glasgowwarriors
2015-05-22 11:15:47,edinburghrugby,glasgowwarriors
2015-05-22 11:16:22,edinburghrugby,glasgowwarriors
2015-05-22 11:24:28,ospreys,munsterrugby
2015-05-22 11:28:08,ospreys,munsterrugby
2015-05-22 12:16:16,ospreys,munsterrugby
2015-05-22 16:29:01,ospreys,munsterrugby
2015-05-22 16:29:05,ospreys,munsterrugby
2015-05-22 17:52:12,ulsterrugby,glasgowwarriors
2015-05-22 18:19:16,ulsterrugby,glasgowwarriors
2015-05-22 19:57:48,zebrerugby,ulsterrugby
2015-05-22 19:57:48,zebrerugby,glasgowwarriors
2015-05-22 21:06:31,edinburghrugby,glasgowwarriors
2015-05-22 21:06:41,edinburghrugby,glasgowwarriors
2015-05-22 21:07:01,edinburghrugby,glasgowwarriors
2015-05-22 21:35:39,munsterrugby,ulsterrugby
2015-05-22 21:35:39,munsterrugby,glasgowwarriors
2015-05-22 21:35:39,munsterrugby,ospreys
2015-05-22 21:59:59,edinburghrugby,glasgowwarriors
2015-05-22 22:00:22,edinburghrugby,glasgowwarriors
2015-05-22 22:00:34,edinburghrugby,ulsterrugby
2015-05-22 22:00:34,edinburghrugby,glasgowwarriors
2015-05-22 22:00:38,edinburghrugby,glasgowwarriors
2015-05-22 22:00:44,edinburghrugby,glasgowwarriors
2015-05-22 22:00:50,edinburghrugby,glasgowwarriors
2015-05-22 22:00:53,edinburghrugby,glasgowwarriors
2015-05-22 22:00:58,edinburghrugby,glasgowwarriors
2015-05-22 22:01:06,edinburghrugby,glasgowwarriors
2015-05-22 22:14:13,ulsterrugby,glasgowwarriors
2015-05-22 23:40:13,ulsterrugby,glasgowwarriors
2015-05-23 01:15:11,edinburghrugby,glasgowwarriors
2015-05-23 01:15:25,edinburghrugby,glasgowwarriors
2015-05-23 01:15:52,edinburghrugby,glasgowwarriors
2015-05-23 01:16:18,edinburghrugby,glasgowwarriors
2015-05-23 01:16:33,edinburghrugby,glasgowwarriors
2015-05-23 01:16:42,edinburghrugby,glasgowwarriors
2015-05-23 09:58:20,ospreys,munsterrugby
2015-05-23 11:00:28,ospreys,munsterrugby
2015-05-23 13:46:54,ospreys,cardiff_blues
2015-05-23 14:08:05,munsterrugby,ospreys
2015-05-23 14:46:35,ospreys,munsterrugby
2015-05-23 20:00:07,scarlets_rugby,zebrerugby
2015-05-23 20:18:02,munsterrugby,ospreys
2015-05-23 20:44:55,scarlets_rugby,dragonsrugby
2015-05-23 21:17:45,ospreys,munsterrugby
2015-05-23 21:17:45,ospreys,glasgowwarriors
2015-05-23 21:46:00,ospreys,munsterrugby
2015-05-24 09:09:54,zebrerugby,munsterrugby
2015-05-24 09:09:54,zebrerugby,ospreys
2015-05-24 09:12:19,zebrerugby,ulsterrugby
2015-05-24 09:12:19,zebrerugby,glasgowwarriors
2015-05-24 09:13:21,zebrerugby,connachtrugby
2015-05-24 18:17:09,zebrerugby,connachtrugby
2015-05-26 07:35:56,edinburghrugby,ulsterrugby
2015-05-26 07:35:56,edinburghrugby,glasgowwarriors
2015-05-27 10:03:59,leinsterrugby,connachtrugby
2015-05-27 15:21:02,glasgowwarriors,munsterrugby
2015-05-27 16:23:23,glasgowwarriors,munsterrugby
2015-05-27 16:35:47,glasgowwarriors,munsterrugby
2015-05-27 19:38:02,leinsterrugby,munsterrugby
2015-05-28 11:46:28,glasgowwarriors,munsterrugby
2015-05-28 14:49:52,glasgowwarriors,munsterrugby
2015-05-28 15:45:53,glasgowwarriors,munsterrugby
2015-05-28 17:00:37,glasgowwarriors,munsterrugby
2015-05-28 20:35:19,glasgowwarriors,munsterrugby
2015-05-28 22:18:37,glasgowwarriors,munsterrugby
2015-05-29 10:31:58,glasgowwarriors,munsterrugby
2015-05-29 12:37:53,glasgowwarriors,munsterrugby
2015-05-29 14:29:30,glasgowwarriors,munsterrugby
2015-05-29 14:31:15,glasgowwarriors,munsterrugby
2015-05-29 14:31:15,glasgowwarriors,ulsterrugby
2015-05-29 14:39:02,glasgowwarriors,edinburghrugby
2015-05-29 15:03:22,glasgowwarriors,munsterrugby
2015-05-29 15:03:22,glasgowwarriors,ulsterrugby
2015-05-29 16:28:46,glasgowwarriors,munsterrugby
2015-05-29 16:40:10,edinburghrugby,glasgowwarriors
2015-05-29 19:13:00,ulsterrugby,munsterrugby
2015-05-29 19:13:00,ulsterrugby,glasgowwarriors
2015-05-29 19:48:30,glasgowwarriors,munsterrugby
2015-05-29 19:48:30,glasgowwarriors,ulsterrugby
2015-05-29 19:52:10,glasgowwarriors,munsterrugby
2015-05-29 23:16:07,glasgowwarriors,munsterrugby
2015-05-30 09:00:15,glasgowwarriors,munsterrugby
2015-05-30 09:35:35,glasgowwarriors,munsterrugby
2015-05-30 09:55:31,glasgowwarriors,munsterrugby
2015-05-30 10:31:17,glasgowwarriors,munsterrugby
2015-05-30 10:31:19,glasgowwarriors,munsterrugby
2015-05-30 11:06:41,edinburghrugby,glasgowwarriors
2015-05-30 11:06:58,glasgowwarriors,edinburghrugby
2015-05-30 12:17:58,ulsterrugby,munsterrugby
2015-05-30 12:17:58,ulsterrugby,glasgowwarriors
2015-05-30 12:19:13,ulsterrugby,munsterrugby
2015-05-30 12:19:13,ulsterrugby,glasgowwarriors
2015-05-30 13:13:53,glasgowwarriors,munsterrugby
2015-05-30 13:39:34,glasgowwarriors,munsterrugby
2015-05-30 13:42:24,glasgowwarriors,ulsterrugby
2015-05-30 15:28:11,glasgowwarriors,munsterrugby
2015-05-30 15:57:33,glasgowwarriors,munsterrugby
2015-05-30 15:57:59,glasgowwarriors,munsterrugby
2015-05-30 16:18:52,connachtrugby,munsterrugby
2015-05-30 16:23:23,zebrerugby,munsterrugby
2015-05-30 16:23:23,zebrerugby,glasgowwarriors
2015-05-30 16:42:11,munsterrugby,connachtrugby
2015-05-30 17:30:15,leinsterrugby,munsterrugby
2015-05-30 18:26:02,glasgowwarriors,munsterrugby
2015-05-30 18:30:13,glasgowwarriors,munsterrugby
2015-05-30 19:32:38,scarlets_rugby,ospreys
2015-05-30 20:22:47,leinsterrugby,munsterrugby
2015-05-30 20:22:47,leinsterrugby,glasgowwarriors
2015-05-30 20:23:22,leinsterrugby,glasgowwarriors
2015-05-30 20:23:45,edinburghrugby,glasgowwarriors
2015-05-30 20:23:50,scarlets_rugby,munsterrugby
2015-05-30 20:23:50,scarlets_rugby,glasgowwarriors
2015-05-30 20:27:41,munsterrugby,glasgowwarriors
2015-05-30 20:31:34,ulsterrugby,glasgowwarriors
2015-05-30 21:10:25,ulsterrugby,munsterrugby
2015-05-30 21:10:25,ulsterrugby,glasgowwarriors
2015-05-30 22:28:23,zebrerugby,glasgowwarriors
2015-06-03 10:35:32,cardiff_blues,dragonsrugby
2015-06-03 10:36:37,dragonsrugby,cardiff_blues
2015-06-03 10:37:40,cardiff_blues,dragonsrugby
2015-06-03 10:39:41,cardiff_blues,dragonsrugby
2015-06-05 12:00:11,edinburghrugby,glasgowwarriors
2015-06-05 13:12:35,benettonrugby,ospreys
2015-06-07 08:56:45,zebrerugby,connachtrugby
2015-06-08 12:16:34,ulsterrugby,leinsterrugby
2015-06-08 12:25:33,leinsterrugby,ulsterrugby
2015-06-08 12:33:24,ulsterrugby,leinsterrugby
2015-06-08 12:51:28,leinsterrugby,ulsterrugby
2015-06-16 12:04:04,scarlets_rugby,dragonsrugby
2015-06-16 12:04:06,scarlets_rugby,dragonsrugby
2015-06-16 12:07:25,dragonsrugby,scarlets_rugby
2015-06-17 13:24:58,edinburghrugby,connachtrugby
2015-06-17 13:56:50,benettonrugby,munsterrugby
2015-06-17 13:57:02,glasgowwarriors,scarlets_rugby
2015-06-17 13:57:16,scarlets_rugby,glasgowwarriors
2015-06-17 13:57:50,scarlets_rugby,glasgowwarriors
2015-06-17 13:58:36,glasgowwarriors,scarlets_rugby
2015-06-17 13:58:38,benettonrugby,munsterrugby
2015-06-17 13:58:38,scarlets_rugby,glasgowwarriors
2015-06-17 14:02:38,benettonrugby,munsterrugby
2015-06-17 14:11:09,glasgowwarriors,scarlets_rugby
2015-06-17 14:13:57,glasgowwarriors,scarlets_rugby
2015-06-17 14:36:36,benettonrugby,munsterrugby
2015-06-17 15:04:03,scarlets_rugby,glasgowwarriors
2015-06-17 16:18:04,scarlets_rugby,glasgowwarriors
2015-06-17 22:29:24,glasgowwarriors,scarlets_rugby
2015-06-18 12:10:45,scarlets_rugby,glasgowwarriors
2015-06-18 12:41:46,glasgowwarriors,scarlets_rugby
2015-06-18 21:37:44,glasgowwarriors,scarlets_rugby
2015-06-19 07:06:26,scarlets_rugby,glasgowwarriors
2015-06-23 09:27:40,leinsterrugby,ulsterrugby
2015-06-30 13:04:05,cardiff_blues,dragonsrugby
2015-06-30 13:05:16,cardiff_blues,dragonsrugby
2015-06-30 14:42:48,cardiff_blues,dragonsrugby
2015-07-07 11:48:53,ospreys,cardiff_blues
2015-07-08 10:06:12,zebrerugby,benettonrugby
2015-07-09 11:49:33,dragonsrugby,cardiff_blues
2015-07-09 12:01:30,connachtrugby,munsterrugby
2015-07-09 12:19:36,munsterrugby,connachtrugby
2015-07-09 13:55:53,connachtrugby,ulsterrugby
2015-07-10 15:52:35,leinsterrugby,ulsterrugby
2015-07-11 00:08:22,ospreys,scarlets_rugby
2015-07-11 06:46:13,scarlets_rugby,ospreys
2015-07-12 14:20:45,ulsterrugby,munsterrugby
2015-07-15 14:03:16,connachtrugby,dragonsrugby
2015-07-15 14:07:19,ospreys,munsterrugby
2015-07-16 12:38:09,scarlets_rugby,ulsterrugby
2015-07-17 08:45:27,leinsterrugby,ulsterrugby
